OM6_P3_4.2.4.3,OM6_P3_4_2_4_3,6.0,3,4.2.4.3,Required RVR/visibility,"4.2.4.3 Required RVR/visibility
For multi-engined airplanes, with performance such that in the event of a critical engine failure at any point during take-off the airplane can either stop or continue that take-off to a height of 1.500 ft above the aerodrome while clearing obstacles by the required margins, the take-off minimums specified by the operator should be expressed as RVR/VIS values not lower than those specified in Table 3, Take Off RVR/VIS.

For multi-engined airplanes without the performance to comply with the conditions mentioned above in the event of a critical engine failure, there may be a need to re-land immediately and to see and avoid obstacles in the take-off area. Such airplanes may be operated to the following take-off minimums provided they are able to comply with the applicable obstacle clearance criteria, assuming engine failure at the height specified.

The take-off minimums specified by the operator should be based upon the height from which the one-engine-inoperative (OEI) net take-off flight path can be constructed.

The RVR minimums used should not be lower than either of the values specified in Table 3, Take Off RVR/VIS or Table 4, Assumed Engine Failure Height above the Runway versus RVR/VIS.



TABLE 3. TAKE OFF RVR/VIS
FACILITIES | RVR/VIS
DAY ONLY – NIL | 500 m
DAY – At least runway edge lights or centerline marking | 400 m
NIGHT – at least runway edge lights and runway end lights or runway centerline lights and runway end lights | —



TABLE 4. TAKE OFF – ASSUMED ENG. FAIL HEIGHT ABOVE THE RWY VS. RVR/VIS
ASSUMED ENG. FAIL HEIGHT | RVR/VIS
≤ 50 ft | 400 m (200 m with LVTO approval)",OM_REV_6.0_CANONICAL_PART_3.txt,b9ca59b50622e4ec625bed6bcdf407c3ee5b7f96b199eeb7734f22471803b3fa
OM6_P3_3.2,OM6_P3_3_2,6.0,3,3.2,Electronic Mass & Balance,"3.2 Electronic Mass & Balance
For the purpose of calculating the Mass & Balance for the Cessna C172SP and DA42, an electronic Mass & Balance system is included in the Garmin Pilot EFB app:
The following data should be entered into the system:
• Registration: Enter the aircraft registration
• Crew 1: Enter the actual mass of the student (Kg)
• Crew 2: Enter the actual mass of the instructor (Kg)
• Front Pax 1: Enter the actual mass of the front passenger (in case of one crew member) (Kg)
• Rear Pax 2: Enter the actual mass of the left rear passenger (Kg)
• Rear Pax 3: Enter the actual mass of the right rear passenger (Kg) - If applicable.
• Luggage in Compartments: Enter the actual mass of the luggage (Kg)
• Block Fuel: Verify (Automatic).
• Trip Fuel: Verify (Automatic).
The system will calculate a detailed Mass & Balance which can be exported to a PDF file.
IMPORTANT! Prior to each flight, the student is required to send a copy of the Mass & Balance PDF file via e-mail to:
• Him/herself; and
• His/her Flight Instructor; and
• Flightdocs@europilotcenter.be
The use of the above system is mandatory, however the Pilot In Command always remains responsible for crosschecking the calculated data.
Whenever the above system is not available, the Pilot In Command must calculate the Mass & Balance manually by means of the Sample Loading Problem in the POH of the applicable aircraft.



4. WEATHER MINIMA

The following paragraphs are applicable for all training operations in Europe.
For training operations at the US Training Satellite, we refer to OM Annex 41 – FAA Weather Minima.",OM_REV_6.0_CANONICAL_PART_3.txt,39d04ad337808947c1af8385ca1367b88a9462da1ad8a8ed029615567fe7f77d
OM6_P1_8.5,OM6_P1_8_5,6.0,1,8.5,Operational Flight Plan (OFP),"8.5 Operational Flight Plan (OFP)

The pilot-in-command must ensure that an Operational Flight Plan is produced for each VFR or IFR cross-country training flight.

A cross-country flight is defined as a flight between a point of departure and a point of arrival following a pre-planned route, using standard navigation procedures (dead-reckoning, pilotage and/or radio navigation).

Note:
An Operational Flight Plan is not required for VFR or IFR training flights taking off and landing at the same aerodrome or operating site.

The Operational Flight Plan contains at least the following:

Aircraft registration
Type and variant
Date of flight
Flight identification (Mission code assignment, e.g. 1-1-1)
Names and duty assignments of students and/or instructor
Place of departure
Time of departure (actual off-block time, take-off time)
Place of arrival (planned and actual)
Time of arrival (actual landing and on-block time)
Type of operation (e.g. training flight)
Route and route segment with check-points/waypoints, distances, time and tracks
Planned cruising speed and flying times between check-points/waypoints, estimated and actual times overhead
Safe altitudes and minimum levels
Planned altitudes and flight levels
Fuel calculations (records of in-flight fuel checks)
Fuel on board when starting the engine
Alternates for destination, take-off and en-route, if applicable
Initial ATS flight plan clearance and subsequent re-clearance
In-flight re-planning calculations
Relevant meteorological information

Reference is made to OM Annex 01 – EuroPilot Center Operational Flight Plan.",OM_REV_6.0_CANONICAL_PART_1.txt,8d7e513c74aaf6fd09faa0eda790ba181888e55af7d1632aea52b11549e1c368
OM6_P4_4.1.8,OM6_P4_4_1_8,6.0,4,4.1.8,KSA.100 Training,"4.1.8 KSA.100 Training
The aim of the EuroPilot Center KSA.100 Training Course is to ensure that:

All Theoretical Knowledge Instructors and Flight Instructors, delivering Area 100 KSA (Knowledge, Skills, Attitudes) instruction, are proficient in accordance with AMC2.ORA.ATO.230(a)(c), including:
Learning styles;
Teaching methods;
Facilitation techniques;
Threat and error management (TEM);
The applicable competencies; and
The content of the subject(s) and exercises that they are to deliver.

All Theoretical Knowledge Instructors and Flight Instructors assessing Area 100 KSA (Knowledge, Skills, Attitudes), are proficient in accordance with AMC2.ORA.ATO.230(a)(e) on how to conduct these assessment(s) in a standardized fashion, whereby assessment grades awarded are consistent across EuroPilot Center.

Note: Since EuroPilot Center ATO has designed a proprietary algorithm and unique methodology, ensuring 100% objectivity of the evaluator(s), this standardization is guaranteed.

Standardisation includes:
Familiarization with the KSA.100 performance indicators (PI’s);
Word pictures for grading; and
The E-gle grading and debriefing system.

After having successfully completed the Initial KSA.100 Training Course, the Instructor is proficient in both delivering KSA.100 training (“Formative”) AND assessing (“Summative”) of the approved training courses within EuroPilot Center, during a period of 1 year.

Recurrent KSA.100 Training is required each year as per AMC2.ORA.ATO.230(a)(d) and (f).

Duration: Initial course (8h00):",OM_REV_6.0_CANONICAL_PART_4.txt,40cabba750f8d7dc92faf2e16041e2ba52eddddeefb92dd38fcafd34d14478c6
OM6_P2_6.1.14,OM6_P2_6_1_14,6.0,2,6.1.14,Flight over Water,"6.1.14 Flight over Water

In accordance with NCO.IDE.A.175, the airplane shall be equipped with a life-jacket for each person on board (or equivalent individual flotation device) for each person on board younger than 24 months, that shall be worn or stowed in a position that is readily accessible from the seat or berth of the person for whose use it is provided:

When operating the Cessna C172SP over water beyond gliding distance from land; or taking off or landing at an aerodrome or operating site where, in the opinion of the pilot-in-command, the take-off or approach path is so disposed over water that there would be a likelihood of a ditching;
When operating the Cessna C172SP or Diamond DA42 at a distance away from land where an emergency landing is possible greater than that corresponding to 30 minutes at normal cruising speed or 50 NM, whichever is less.

The pilot-in-command of an airplane operated at a distance away from land where an emergency landing is possible greater than that corresponding to 30 minutes at normal cruising speed or 50 NM, whichever is the lesser, shall determine the risks to survival of the occupants of the airplane in the event of a ditching, based on which he/she shall determine the carriage of:

Equipment for making the distress signals;
Life-rafts in sufficient numbers to carry all persons on board, stowed so as to facilitate their ready use in emergency; and
Life-saving equipment, to provide the means of sustaining life, as appropriate to the flight to be undertaken.",OM_REV_6.0_CANONICAL_PART_2.txt,bb57d5f8aaa287cc3437b94f7c9eff2e252ad5336e7c7d7b4fca9bd86a2baeaf
OM6_P2_6.1.13,OM6_P2_6_1_13,6.0,2,6.1.13,Emergency Locator Transmitters (ELT),"6.1.13 Emergency Locator Transmitters (ELT)

In accordance with NCO.IDE.A.170, airplanes shall be equipped with:

An ELT of any type, when first issued with an individual Certificate of Airworthiness on or before 1 July 2008;
An automatic ELT, when first issued with an individual Certificate of Airworthiness after 1 July 2008; or
A survival ELT (ELT(S)) or a personal locator beacon (PLB), carried by a crew member or a passenger, when certified for a maximum passenger seating configuration of six or less.

Note:
ELTs of any type and PLBs shall be capable of transmitting simultaneously on 121.5 MHz and 406 MHz.

Note:
All batteries used in ELTs or PLBs should be replaced (or recharged, if the battery is rechargeable) when the equipment has been in use for more than one cumulative hour or in the following cases:

With EASA Form 1, replaced or recharged before the end of their useful life in accordance with the maintenance instructions;
With no EASA Form 1, replaced or recharged when 50 percent of their useful life (or for rechargeable batteries, 50 percent of their useful life of charge) has expired;
In PLBs, replaced or recharged when 50 percent of their useful life (or for rechargeable batteries, 50 percent of their useful life of charge) has expired;
Not applicable to batteries unaffected during probable storage intervals.

Note:
The new expiry date for a replaced or recharged battery should be legibly marked on the outside of the equipment.",OM_REV_6.0_CANONICAL_PART_2.txt,e401178593b051ab7d6673101f6615466810ea63cf2578dc4ee54d9f6633b128
OM6_P4_1.2,OM6_P4_1_2,6.0,4,1.2,Head of Training and his/her deputy,"1.2 Head of Training and his/her deputy

Head of Training and his/her deputy
It is the responsibility of the Head of Training and his/her deputy to:
Ensure sufficient training staff is available at any time to conduct the Theoretical and Flight Training in accordance with the requirements of the Operations Manual.
Assist upon the determination of the actual selection criteria in accordance with the Operations Manual, Part 1, Chapter 2:
Chief Flight Instructor
Chief Theoretical Knowledge Instructor
Assists upon the determination of the actual selection criteria for training staff in accordance with the Operations Manual, Part 1, Chapter 2:
Theoretical Knowledge Instructors
Flight Instructors
Synthetic Training Instructors
Ensure standardization in the teaching methods of all training staff.
Organize regular Standardization Meetings with the Chief Flight Instructor and Chief Theoretical Knowledge Instructor.
Monitor and evaluate the Chief Flight Instructor on his:
Teaching and Learning Skills;
Currency of License, Ratings and Medicals;
Application and knowledge of the Rules and Regulations;
Application and knowledge of the Standard Operating Procedures;
monitor and evaluate the Chief Theoretical Knowledge Instructor on his:
Teaching and Learning Skills;
Application and knowledge of the Rules and Regulations;
Application and knowledge of the Standard Operating Procedures;
Advise the Accountable Manager on accepting training staff.",OM_REV_6.0_CANONICAL_PART_4.txt,509f648abf09e29ba2278f217f832ddefdc2378d3292418df49b2584f41cb6ea
OM6_P3_4.2.5.2,OM6_P3_4_2_5_2,6.0,3,4.2.5.2,Continuous Descent Final Approach Procedure (CDFA),"4.2.5.2 Continuous Descent Final Approach Procedure (CDFA)
The CDFA technique should ensure that an approach can be flown on the desired vertical path and track in a stabilized manner, without significant vertical path changes during the final approach segment descent to the runway.

This technique applies to an approach with no vertical guidance and controls the descent path until the DA/H.

This descent path can be either a:
• Recommended descent rate, based on estimated ground speed;
• Descent path depicted on the approach chart; or
• Descent path coded in the flight management system in accordance with the approach chart descent path.

Note: The published Jeppesen Charts used by EuroPilot Center will satisfy the requirement whereby the appropriate cross check altitudes/heights with the corresponding appropriate range information are shown. The Missed Approach Point (MAPt) is published on these chart.

Note: The required descent path should be flown to the DA/H, observing any step-down crossing altitudes if applicable.

Note: As this is a DA/H no add-on to the published Jeppesen Approach minimums is required.

Note: Standard Minima Callouts should be performed when approaching the DA/H.

Note: The missed approach should be initiated no later than reaching the MAPt or at the DA/H, whichever comes first. The lateral part of the missed approach should be flown via the MAPt unless otherwise stated on the approach chart.",OM_REV_6.0_CANONICAL_PART_3.txt,4d86c667e2c4f53b044b423d8296f9cb92ae534981c53d592b771ef3a45ebf4c
OM6_P2_6.1.5,OM6_P2_6_1_5,6.0,2,6.1.5,Equipment for Operations under IFR,"6.1.5 Equipment for Operations under IFR

In accordance with NCO.IDE.A.125, airplanes operated under IFR shall be equipped with a means of measuring and displaying the following:

Magnetic heading;
Time in hours, minutes and seconds;
Pressure altitude;
Indicated airspeed;
Vertical speed;
Turn and slip;
Attitude;
Stabilized heading;
Outside air temperature;
A means of indicating when the supply of power to the gyroscopic instruments is not adequate; and
A means of preventing malfunction of the airspeed indicating system due to condensation or icing.

Note:
A means of measuring and displaying the time in hours, minutes and seconds may be a wrist watch capable of the same functions.

Note:
Individual equipment requirements may be met by combinations of instruments, by integrated flight systems or by a combination of parameters on electronic displays. The information so available to each required pilot should not be less than that required in the applicable operational requirements, and the equivalent safety of the installation should be approved during type certification of the airplane for the intended type of operation.

Note:
The means of measuring and indicating turn and slip, airplane attitude and stabilized airplane heading may be met by combinations of instruments or by integrated flight director systems, provided that the safeguards against total failure, inherent in the three separate instruments, are retained.",OM_REV_6.0_CANONICAL_PART_2.txt,b222bab202867bf9c702b46ac7c371531aeb3ed43f67a9788af7354e67167faa
OM6_P2_81,OM6_P2_81,6.0,2,81,degrees (feathered),"81 degrees (feathered)

Fuel
Approved fuels:
Jet A-1 (ASTM D1655)
Jet A (ASTM D1655)
Jet Fuel No. 3 (GB6537-94)
Diesel (EN 590) and blends

Total capacity without auxiliary tanks: 52.0 US gallons
Total usable without auxiliary tanks: 50.0 US gallons
Total capacity with auxiliary tanks: 79.4 US gallons
Total usable with auxiliary tanks: 76.4 US gallons
Total capacity each main tank: 26.0 US gallons
Total usable each main tank: 25.0 US gallons
Total capacity each auxiliary tank: 13.7 US gallons
Total usable each auxiliary tank: 13.2 US gallons

Oil and Coolants
Approved engine oil:
Shell Helix Ultra 5W-30
Shell Helix Ultra 5W-40
Aeroshell Oil Diesel 10W-40
or equivalent (refer to maintenance)

Approved gearbox oil:
Shell EP 75W90 API GL-4
Shell Spirax GSX 75W-80

Approved coolant:
Water / BASF Glysantin Protect Plus / G48

Dimensions
Wingspan: 13.42 m
Wing area: 16.29 square meters
Length: 8.56 m
Tail height: 2.49 m

Masses
Minimum flight mass: 1,250 kg
Maximum take-off mass:
1,700 kg (without MAM 42-088)
1,785 kg (with MAM 42-088)

Maximum zero fuel mass:
1,674 kg (with OAM 42-188 and OAM 42-195)

Maximum landing mass:
1,700 kg (without MAM 42-088)
1,785 kg (with MAM 42-195)

Maximum load in nose baggage compartment: 30 kg
Maximum load in cabin baggage extension: 18 kg
Maximum load cabin baggage compartment and extension combined: 45 kg

2. AIRCRAFT HANDLING",OM_REV_6.0_CANONICAL_PART_2.txt,8dd09818192b83fda294c9084b9a366865472c54f192dd32d23eb82824ba0b58
OM6_P2_6.1,OM6_P2_6_1,6.0,2,6.1,Airplanes,"6.1 Airplanes

In accordance with NCO.IDE.A.100, the following instruments and equipment, when required for the intended flight operations, shall be approved in accordance with the applicable airworthiness requirements if they are:

Used by the flight crew to control the flight path;
Used to comply with NCO.IDE.A.190 (radio communication equipment requirements);
Used to comply with NCO.IDE.A.195 (navigation equipment requirements);
Installed in the airplane.

The following items, when required for the intended flight operations, do not need equipment approval:

Spare fuses;
Independent portable lights;
An accurate timepiece;
First-aid kit;
Survival and signaling equipment;
Sea anchor and equipment for mooring;
Child restraint device.

Instruments and equipment not required for the intended flight operations, as well as any other equipment not required by other applicable Annexes but carried on a flight, shall comply with the following:

The information provided shall not be used by the flight crew to comply with operational communication or navigation requirements;
The equipment shall not affect the airworthiness of the airplane, even in case of failure or malfunction.

Instruments and equipment shall be readily operable or accessible from the flight crew station.

All required emergency equipment shall be easily accessible for immediate use.",OM_REV_6.0_CANONICAL_PART_2.txt,6917fccd0fa5007b272e07b858a80de83c334d8c28f7a566d289d081589dcb74
OM6_P3_2.7.3,OM6_P3_2_7_3,6.0,3,2.7.3,Calculations (NCO.OP.125 (b) and (c)),"2.7.3 Calculations (NCO.OP.125 (b) and (c))
The minimum fuel required must be computed before each flight, based on:
Forecast meteorological conditions;
Anticipated ATC routings and traffic delays;
Any other condition that may delay the landing of the airplane or increase fuel and/or oil consumption.

The performance data and guidelines in the POH of the applicable aircraft shall be used.

In addition, the PIC must ensure that the actual amount of fuel on board is equal to or more than the determined minimum fuel required for the intended flight by means of a visual check (dripstick).

Note: In no case shall an aircraft depart when a LOW FUEL WARNING annunciator is present.
Note: In no case (except in case of emergency) shall an aircraft land with less than the final reserve fuel on board. If this situation occurs, the PIC shall declare a fuel emergency and land as soon as possible. An occurrence report must be filed and the Head of Training must be informed without delay.

It is EuroPilot Center policy always to take the maximum amount of fuel possible before each flight considering the Mass and Balance limitations.

Nothing shall preclude amendment of a flight plan in-flight, in order to re-plan the flight to another destination, provided that all requirements can be complied with from the point where the flight is re-planned.",OM_REV_6.0_CANONICAL_PART_3.txt,4e7443a10b0a5201432cd4e4e5fa0b462a631c38d9bdfb3e4a84ac834b45b887
OM6_P3_4.1.4,OM6_P3_4_1_4,6.0,3,4.1.4,VFR at night,"4.1.4 VFR at night
In accordance with SERA.5005c, VFR flights at night may be authorized under the following conditions:
• If leaving the vicinity of an aerodrome, a flight plan shall be submitted;
• Flights shall establish and maintain two way radio communication on the appropriate ATS communication channel, when available;
• The VMC visibility and distance from cloud minima as specified in 4.1.1 above shall apply, except that:
✓ The ceiling shall not be less than 1.500ft;
✓ The reduced flight visibility provisions specified in remark (**) of 4.1.1 shall not apply;
✓ In airspace classes B, C, D, E, F and G at and below 3.000 ft AMSL or 1.000ft AGL, whichever is the higher, the pilot shall maintain continuous sight of the surface;
• Except when necessary for take-off or landing, or except when specifically authorized by the CAA, a VFR flight at night shall be flown at a level that is at least 1.000ft above the highest obstacle located within 8km of the estimated position of the aircraft.
Note 1: In Belgium, VFR flights at night are authorized, except for gliders, DPM, ULM and RPA.
Note 2: In Luxembourg, VFR flights at night may be operated in Luxembourg CTR, Luxembourg TMA (up to FL 95) or class G airspace (up to 2.000 ft AMSL) after approval of the CAA.",OM_REV_6.0_CANONICAL_PART_3.txt,5ee94a00bb5cb1c91f1bfe79b993608c30fadf78a0b1b15e92c4364d3119629f
OM6_P4_2.1.1,OM6_P4_2_1_1,6.0,4,2.1.1,Aim of the course,"2.1.1 Aim of the course
This course is intended for Flight Instructors not having performed an initial Flight Instructor, Instrument Rating Instructor or Class Rating Instructor Course with EuroPilot Center and Theoretical Knowledge Instructor. The course will consist of:
The Company Standardization Courses (as required, described under Chapter 4);

An Initial Training Course Certificate signed by the new Flight/Theoretical Knowledge Instructor and countersigned by the Head of Training or his/her Deputy, will be issued at the end of this course.

The Initial Training Course Certificate must be sent to the BCAA, together with:
The BCAA Instructor Application form; and
The Instructor CV.

These documents will be saved in the Online E-Gle system for future reference.

Note: Flight Instructors having received the initial Flight Instructor, Instrument Rating Instructor or Class Rating Instructor Training with EuroPilot Center, are exempted from the Initial Training Course above. They will automatically receive an Initial Training Course Certificate after having successfully completed the Flight Instructor, Instrument Rating Instructor or Class Rating Instructor Training.

We refer to OM Annex 15: Initial Training Course Certificate",OM_REV_6.0_CANONICAL_PART_4.txt,78420f925d97ef969dfa4d22ef98ee95f0dc5df1e6bd9d47fbeea79e8102b648
OM6_P3_4.1.1,OM6_P3_4_1_1,6.0,3,4.1.1,Standard VMC Minima,"4.1.1 Standard VMC Minima
In accordance with SERA.5001 and SERA.5005a, except when operating as a special VFR flight, VFR flights shall be conducted so that the aircraft is flown in conditions of visibility and distance from clouds equal to or greater than those specified in the following table:
(*) The VMC minima in Class A airspace are included for guidance to pilots and do not imply acceptance of VFR flights in Class A airspace.
(**) Flight visibilities reduced to not less than 1.500m are permitted for flights operating:
• At speeds of 140 KIAS or less to give adequate opportunity to observe other traffic or any obstacles in time to avoid collision; or
• In circumstances in which the probability of encounters with other traffic would normally be low, e.g. in areas of low volume traffic and for aerial work at low levels.

AIRSPACE CLASS A* B C D E F and G
Above 900 m (3.000 ft ) AMSL or above 300 m (1.000 ft ) above terrain, whichever is the higher
At and below 900 m (3.000 ft ) AMSL or 300 m (1.000 ft ) above terrain, whichever is higher
DISTANCE FROM CLOUDS 1.500 m horizontally 300 m (1 000 ft ) vertically
Clear of clouds and in sight of the surface
FLIGHT VISIBILITY 8 km at and above FL 100 5 km below FL 100 5 km**",OM_REV_6.0_CANONICAL_PART_3.txt,2f1d7ae22a5f6af172533e1ae3cd1eecdba57ae82fbc78fb3ea0a94a5b726795
OM6_P1_8.3.3,OM6_P1_8_3_3,6.0,1,8.3.3,Fire hazard of Portable Electronic Devices,"8.3.3 Fire hazard of Portable Electronic Devices

PED’s with lithium batteries are capable of ignition and subsequent explosion due to overheating. Overheating may be caused by shorting, rapid discharge or overcharging.

Overheating results in thermal runaway, which is a chemical reaction within the battery causing the internal temperature and pressure to rise.

This produces a fire that repeatedly flares up as each battery cell in turn ruptures and releases its contents.

Fighting a fire that contains either disposable or rechargeable lithium battery cells requires:

Extinguishment of the fire; and
Cooling of the remaining cells to stop the thermal runaway.

Water is the most effective coolant.

Halon, Halon replacement and/or water fire extinguishers should be used for initial knockdown of these fires, followed by immediate dousing with water from any available source.

Note: Do not use fire resistant burn bags to isolate burning lithium-type batteries. Transferring a burning appliance into a burn bag may be extremely hazardous.

Do not move the device until you are certain the fire is extinguished and the device is cool.

Apply the appropriate Cabin Fire Emergency procedures and land as soon as possible.",OM_REV_6.0_CANONICAL_PART_1.txt,0ded5da4b08bbe5d6b10175659fc877af2b2c37a412984e7ef156015e58c63d4
OM6_P0_0.2,OM6_P0_0_2,6.0,0,0.2,REVISION SYSTEM,"0.2 REVISION SYSTEM

The EuroPilot Center Operations Manual and its amendments are proposed, drafted, issued, and after a BCAA spot check, accepted and implemented by the Head of Training.

The Compliance Monitoring Manager ensures that the content of the Training Manual complies with all applicable regulations and requirements.

Any amendment proposal by the Head of Training shall be executed by sending an email to the Compliance Monitoring Manager and the Accountable Manager. The email shall include the revised draft of the applicable manual, section or paragraph, and the reason(s) for the amendment.

Upon verification by the Compliance Monitoring Manager, the amendment will be submitted to the BCAA.

All amendments shall be accompanied by an updated List of Effective Parts, identification of changes by a vertical bar placed in front of the amended text, and a Highlight of Changes paragraph published as part of this manual.

Digital, password-protected PDF versions of the Operations Manual may be distributed and marked as “Uncontrolled Copy”. These files are protected against printing.

Note: A Temporary Revision Procedure is not applicable within EuroPilot Center B/ATO-017.",OM_REV_6.0_CANONICAL_PART_0.txt,e779e32eda10ed4e538cce65c2d864bbee0a073c1f45709c0eb2f37ed2866617
OM6_P3_4.1.3,OM6_P3_4_1_3,6.0,3,4.1.3,Special VFR Flights,"4.1.3 Special VFR Flights
In accordance with SERA.5010, Special VFR flights may be authorized to operate within a CTR, subject to an ATC clearance.
Except when permitted by the CAA for helicopters in special cases such as, but not limited to, police, medical flights, search and rescue operations and fire-fighting flights, the following additional conditions shall be applied:
• Such special VFR flights may be conducted during day only, unless otherwise permitted by the CAA;
• By the pilot:
✓ Clear of clouds and with the surface in sight;
✓ The flight visibility is not less than 1.500m (or for helicopters, not less than 800m;)
✓ Fly at speed of 140 KIAS or less to give adequate opportunity to observe other traffic and any obstacles in time to avoid a collision; and
• An ATC unit will not issue a special VFR clearance to aircraft to take off or land at and aerodrome within a CTR, or enter the ATZ zone or aerodrome traffic circuit, when the reported meteorological conditions at the aerodrome are below the following minima:
✓ The ground visibility is less than 1.500m or, for helicopters, less than 800m
✓ The ceiling is less than 600ft.",OM_REV_6.0_CANONICAL_PART_3.txt,2243150c6ed60c18e1afb46b8565259d8f676fc5ae801770c4139d1569274511
OM6_P3_4.4,OM6_P3_4_4,6.0,3,4.4,Wind Limitations,"4.4 Wind Limitations

Maximum Crosswind Component Cessna C172SP
The maximum crosswind component shall not exceed the maximum demonstrated crosswind component (Gusts excluded) of the applicable aircraft.
This is 15 Kts (Gust excluded) for the C172SP.

For VFR solo flights, the maximum crosswind component (Gust included) shall not exceed 10 kts.

Maximum Overall Wind Component Cessna C172SP
The maximum overall wind shall not exceed 29 Kts (Gusts included).

For VFR solo flights, the maximum overall wind (Gust included) shall not exceed 15 kts.

Maximum Wind Diamond DA42
The maximum crosswind component shall not exceed the maximum demonstrated crosswind component (Gusts excluded) of the applicable aircraft.
This is 20 Kts (Gust excluded) for the DA42.

Maximum Overall Wind Component Diamond DA42
The maximum overall wind shall not exceed 29 Kts (Gusts included).



5. TRAINING AREA

The following locations will be used for Flight Training within EuroPilot Center.
Standard noise abatement procedures apply at all times.
We refer to the AIP Belgium/Luxembourg for airport-specific procedures.",OM_REV_6.0_CANONICAL_PART_3.txt,2886350d21b416658faf98fe01218e950af311c3870d88def985f4ff39673293
OM6_P0_0.3,OM6_P0_0_3,6.0,0,0.3,AMENDMENT LIST,"0.3 AMENDMENT LIST

RETAIN SHEET UNTIL REPLACED WITH NEW ISSUE

Revision: Original
Reason: First issue of OM
Revision Date: 01-07-2013
Effective Date: 01-09-2013
Date Incorporated: 01-09-2013
Incorporated By: KAY

Revision: Rev 1
Reason: Amendment 1
Revision Date: 30-06-2017
Effective Date: 15-07-2017
Date Incorporated: 30-06-2017
Incorporated By: KAY

Revision: Rev 2
Reason: Amendment 2
Revision Date: 31-08-2019
Effective Date: 09-09-2019
Date Incorporated: 31-08-2019
Incorporated By: KAY

Revision: Rev 3
Reason: Amendment 3
Revision Date: 18-04-2022
Effective Date: 28-04-2022
Date Incorporated: 28-04-2022
Incorporated By: KOEN M

Revision: Rev 4
Reason: Amendment 4
Revision Date: 28-07-2022
Effective Date: 08-08-2022
Date Incorporated: 08-08-2022
Incorporated By: KAY

Revision: Rev 5
Reason: Amendment 5 / CAA Remarks
Revision Date: 18-12-2022
Effective Date: 19-12-2022
Date Incorporated: 19-12-2022
Incorporated By: KAY

Revision: Rev 6
Reason: Amendment 6 / CAA Remarks
Revision Date: 09-01-2023
Effective Date: 19-01-2023
Date Incorporated: 19-01-2023
Incorporated By: STEF",OM_REV_6.0_CANONICAL_PART_0.txt,6e0e14f2dc17d4349ee55ed4d24248dc8d34c8177d7e462e33d6948c8aa3b0d0
OM6_P3_4.2.7,OM6_P3_4_2_7,6.0,3,4.2.7,Commencement and continuation of approach – Approach Ban (NCO.OP.210),"4.2.7 Commencement and continuation of approach – Approach Ban (NCO.OP.210)
The PIC may commence an instrument approach regardless of the reported runway visual range/visibility (RVR/VIS).

If the reported RVR/VIS is less than the applicable minimum, the approach shall not be continued:
• Below 1.000 ft above the aerodrome; or
• Into the final approach segment in the case where the decision altitude/height (DA/H) or minimum descent altitude/height (MDA/H) is more than 1.000 ft above the aerodrome.

Where the RVR is not available, RVR values may be derived by converting the reported visibility as described under 4.2.5.4.

If, after passing 1.000 ft above the aerodrome, the reported RVR/VIS falls below the applicable minimum, the approach may be continued to DA/H or MDA/H.

The approach may be continued below DA/H or MDA/H and the landing may be completed provided that the visual reference adequate for the type of approach operation and for the intended runway is established at the DA/H or MDA/H and is maintained.

The touchdown zone RVR shall always be controlling.",OM_REV_6.0_CANONICAL_PART_3.txt,d30ac953a8e1c1f467dc6704b86071a09c754dc1c166cbf6d8037f879ff8d67e
OM6_P3_4.2.4.1,OM6_P3_4_2_4_1,6.0,3,4.2.4.1,General,"4.2.4.1 General
Take off minima must be expressed as visibility or RVR limits, taking into account all relevant factors for each aerodrome planned to be used and the Aircraft characteristics. Where there is a specific need to see and avoid obstacles on departure and/or for a forced landing, additional conditions (e.g. ceiling) must be specified.

The PIC shall not commence take off unless the weather conditions at the aerodrome of departure are equal to or better than applicable minima for landing at that aerodrome, unless a suitable take off alternate aerodrome is available.

When the reported meteorological visibility is below the required take off minima and RVR is not reported, a take off may only be commenced if the PIC can determine that the RVR/visibility along the take off runway is equal to or better than the required minimum.

When no reported meteorological visibility or RVR are available, a take off may only be commenced if the PIC can determine that the RVR/visibility along the take off runway is equal to or better than the required minimum.",OM_REV_6.0_CANONICAL_PART_3.txt,2c2eea867a3607b2c1ab541fe4268a87423d2840e1ae9c0fc379ab1d9e38d218
OM6_P2_6.1.10,OM6_P2_6_1_10,6.0,2,6.1.10,Supplemental Oxygen,"6.1.10 Supplemental Oxygen

In accordance with NCO.OP.190, the pilot-in-command shall ensure that all flight crew members engaged in performing duties essential to the safe operation of an aircraft in flight use supplemental oxygen continuously whenever he/she determines that at the altitude of the intended flight the lack of oxygen might result in impairment of the faculties of crew members, and shall ensure that supplemental oxygen is available to passengers when lack of oxygen might harmfully affect passengers.

In any other case when the pilot-in-command cannot determine how the lack of oxygen might affect all occupants on board, he/she shall ensure that:

All crew members engaged in performing duties essential to the safe operation of an aircraft in flight use supplemental oxygen for any period in excess of 30 minutes when the pressure altitude in the passenger compartment will be between 10,000 ft and 13,000 ft; and
All occupants use supplemental oxygen for any period that the pressure altitude in the passenger compartment will be above 13,000 ft.",OM_REV_6.0_CANONICAL_PART_2.txt,a070539895ee5100fb2f5697243484d243e5fed9ea8bd2d525b29f3560af80a0
